Order Number,Customer Number,City,Prov,Postal Code,Order First Time,Source,Sales amount,Item Num,Item Description,Category code,Quantity
R4334963,1138896798,HALIFAX,NS,B3N1G8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336324,0036256725,OSHAWA,ON,L1K0E2,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336453,0012062022,LANIGAN,SK,S0K2M0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336683,0036247617,GLOUCESTER,ON,K1J8R7,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335004,0022458384,CALGARY,AB,T3A5M1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335152,0032517211,BURNABY,BC,V5J1B4,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335155,0036336105,PITT MEADOWS,BC,V3Y2N5,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336611,0025866278,PORT MOODY,BC,V3H3W2,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4334984,0036335453,TERRACE,BC,V8G5J7,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4334995,1160330443,BRANDON,MB,R7A0H7,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336967,0034840512,CLYDE,AB,T0G0P0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336991,0036341774,ELMVALE,ON,L0L1P0,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336687,0036247617,GLOUCESTER,ON,K1J8R7,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336939,0025626508,BIG VALLEY,AB,T0J0G0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337628,0020988010,WINNIPEG,MB,R3V1W1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337027,0036341865,REGINA,SK,S4X4L5,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337460,0011486677,MORRIN,AB,T0J2B0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337523,0022493811,ETOBICOKE,ON,M9W3L4,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337691,0036050987,NORTH VANCOUVER,BC,V7R1Z6,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338462,0036344950,TRENTON,ON,K8V4L2,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338577,0008392664,OTTAWA,ON,K2J4W4,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339098,0034205443,CAMBRIDGE,ON,N1R7Z4,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338503,0030705347,TORONTO,ON,M4V1K4,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335920,0025721648,SCARBOROUGH,ON,M1G2M7,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338456,0035422351,WOODBRIDGE,ON,L4H2R7,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338473,0002908564,MONCTON,NB,E1G4S8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338451,0036344323,BROADVIEW,SK,S0G0K0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338484,0036344422,TORONTO,ON,M6B3H3,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338487,0002425296,WHITBY,ON,L1N6K4,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338502,0004313110,OAKBANK,MB,R0E1J1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338504,0033071317,PORT COQUITLAM,BC,V3C1L5,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612219,0036341758,ARVIAT,NU,X0C0E0,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612496,1152792188,WINDSOR,ON,N8Y1A9,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612503,0036342913,THORNHILL,ON,L4J1J8,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338474,0002977494,FORT MCMURRAY,AB,T9H3S3,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338477,0036344539,VANCOUVER,BC,V6A4J9,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338459,1259839080,SURREY,BC,V3X3N8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335821,1239141292,KANATA,ON,K2K3C6,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335826,0027467562,TORONTO,ON,M1N1P3,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337678,0019325158,CONCEPTION BAY SOUTH,NL,A1W4H3,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336117,0031257025,HAPPY VALLEY-GOOSE BAY STN C P,NL,A0P1C0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335161,0036336113,VANCOUVER,BC,V6P4V6,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335287,0022884050,REGINA,SK,S4X2G8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612148,0024524316,WHITEHORSE,YT,Y1A5X5,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335303,0036339471,MARKHAM,ON,L3R2W7,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4334976,0036335446,BARRIE,ON,L4M2R3,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4334934,0028761237,108 MILE RANCH,BC,V0K2Z0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337054,0036341915,RICHMOND HILL,ON,L4C1T4,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337696,0032993859,ETOBICOKE,ON,M8V1B9,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4334954,0036335420,VANCOUVER,BC,V6Z1L2,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338507,0036344596,ROCKWOOD,ON,N0B2K0,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338393,0022133169,BATH,ON,K0H1G0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337827,0036343325,LONDON,ON,N6H3B3,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337941,0033363862,NORTH YORK,ON,M3M1J6,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338001,0025938473,HARVIE HEIGHTS,AB,T1W2W2,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338392,0006593180,SURREY,BC,V4N3J4,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338405,0033644386,TORONTO,ON,M5B1T2,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338395,0036344117,KASHECHEWAN,ON,P0L1S0,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338402,0030327498,WINDSOR,ON,N9A2H3,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338403,0036344281,RED DEER,AB,T4N3Z1,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337699,0036342897,INUVIK,NT,X0E0T0,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338415,0008273807,OTTAWA,ON,K2B8C9,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338441,0036344307,MAPLE,ON,L6A0H5,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338443,1209306982,GUELPH,ON,N1H6W3,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338444,0013045331,CHATEAUGUAY,QC,J6K2K8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338566,0026730374,THORNHILL,ON,L4J8J8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612189,0034820464,DIDSBURY,AB,T0M0W0,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335146,0036336055,CALGARY,AB,T2Y1Z5,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338020,0021497664,BARRIE,ON,L4M6P5,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337418,0036342384,KINGSGATE,BC,V0B1V0,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339286,0007365372,EYEBROW,SK,S0H1L0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335824,0036339927,LAVAL,QC,H7P5S3,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338571,0002519569,VANCOUVER,BC,V5R4N4,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338585,0012531935,TORONTO,ON,M4M2G3,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338590,0025164401,TORONTO,ON,M6H3A5,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338595,0009715426,EDMONTON,AB,T6E1S3,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338588,0019710813,KING CITY,ON,L7B1E6,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338796,0030019723,OCHRE PIT COVE,NL,A0A3E0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338893,0006163471,STONEY CREEK,ON,L8G1H5,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338843,0036345296,SHERWOOD PARK,AB,T8A3B7,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335481,0035325364,SCARBOROUGH,ON,M1N3J1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335866,1137440721,THUNDER BAY,ON,P7B5K5,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335918,0005461538,LUCKY LAKE,SK,S0L1Z0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335945,1171558610,SCARBOROUGH,ON,M1T2G7,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338516,0011213105,TORONTO,ON,M4Y3C8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338540,0008998924,BOLTON,ON,L7E2M8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338545,1188590655,BRAMPTON,ON,L6Y4K4,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338561,0003167905,OSHAWA,ON,L1H6E6,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338515,0004313110,OAKBANK,MB,R0E1J1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339085,0036345650,HAMILTON,ON,L8K5L7,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339086,0036345601,GRAND FORKS,BC,V0H1H0,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339090,0031610439,WHITECOURT,AB,T7S1C1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339114,0036345692,WHITBY,ON,L1N1C3,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339129,0026476044,KITCHENER,ON,N2H3T6,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339130,0012954772,BURNABY,BC,V5C6R7,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339147,0036345833,THOMPSON,MB,R8N0Z3,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339161,0035012335,WABUSH,NL,A0R1B0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339163,0002127397,CHATHAM,ON,N7L4Y3,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338629,0021797907,PORT COQUITLAM,BC,V3C5M6,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338609,0036344992,NEWMARKET,ON,L3Y4W1,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338612,0021418140,ETOBICOKE,ON,M8Z2P9,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338630,0033908872,GILLIES BAY,BC,V0N1W0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339023,0036345890,SURREY,BC,V3T5K3,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339056,0034538843,VANCOUVER,BC,V6J2A6,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339081,0010973766,GREELY,ON,K4P1C7,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339083,0022120448,MISSION,BC,V2V2Z9,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339283,0036346062,SAINT JOHN,NB,E2M3W7,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339253,0021645031,EDMONTON,AB,T5W0S5,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339257,0036346088,WINNIPEG,MB,R2M3G6,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339267,0036346070,SURREY,BC,V3R1T7,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339295,0036346138,WINNIPEG,MB,R2X1W2,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611466,0036289858,CALGARY,AB,T2W5R9,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612764,0036344273,YELLOWKNIFE,NT,X1A2C5,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612785,0036344661,NEWCASTLE,ON,L1B1L9,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612790,0007023351,OMEMEE,ON,K0L2W0,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612221,0019226141,ETOBICOKE,ON,M8X1G8,N,IVR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612321,0030990311,LONDON,ON,N6C3G6,N,WEB,"1,299.00",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612793,0033526716,SPIRITWOOD,SK,S0J2M0,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611894,0036340487,VANCOUVER,BC,V6J1M7,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612150,0036341360,LOWE FARM,MB,R0G1E0,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612208,0036341709,GRANDE PRAIRIE,AB,T8V3Z4,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338652,0033663030,OCHRE PIT COVE,NL,A0A3E0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338663,0024415143,ST. JOHN'S,NL,A1A1Z3,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338701,0036345171,BROCKVILLE,ON,K6V2H8,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338714,0036344877,BRAMPTON,ON,L6S5A4,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338952,0034928747,KITCHENER,ON,N2H2T8,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338893,0006163471,STONEY CREEK,ON,L8G1H5,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338980,0024990301,THUNDER BAY,ON,P7A7Y2,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339010,0029195377,GLOUCESTER,ON,K1B5H6,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339011,0036345510,MONTROSE,BC,V0G1P0,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335320,0019920750,THOROLD,ON,L2V4R1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335321,0036339505,VANIER,ON,K1L8G7,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338636,0036345098,ETOBICOKE,ON,M9A2R1,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611699,0036335396,CALGARY,AB,T2E3W7,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4334945,0036335271,AIRDRIE,AB,T4B2H9,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612227,0023142136,VANCOUVER,BC,V6B2W6,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612797,0024059826,TRENTON,ON,K8V3P4,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612803,0029513660,DAUPHIN,MB,R7N0L6,N,IVR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612804,0022228456,NEPEAN,ON,K2G4E4,N,IVR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335903,0021185053,CALGARY,AB,T2A6G9,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337744,0036343143,HAMILTON,ON,L8M2G2,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611575,0036339604,VANCOUVER,BC,V6P3E8,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335003,0003876489,PORT COLBORNE,ON,L3K2W8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335150,0036336048,SECHELT,BC,V0N3A6,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4337929,0009201799,CREIGHTON,SK,S0P0A0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612160,0024684060,BURNABY,BC,V5B4H7,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339206,0036345908,MISSISSAUGA,ON,L5N8G2,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339184,0026233494,DELTA,BC,V4L2M3,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339213,0035889708,TORONTO,ON,M6R3A1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339243,0036346005,MISSISSAUGA,ON,L5B4N1,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339229,0004173829,SURREY,BC,V4A4X4,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339173,0036345775,LONDON,ON,N6J1G7,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612121,0023798556,TRENTON,ON,K8V5P4,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4336038,0031329865,NEPEAN,ON,K2H9E7,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339176,0036345809,CALGARY,AB,T3Z3B5,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
